caldt,vwretd,ewretd,sprtrn,CAP1RET,CAP2RET,CAP3RET,CAP4RET,CAP5RET,CAP6RET,CAP7RET,CAP8RET,CAP9RET,CAP10RET
19960403,0.001396,0.004149,0.000946,0.005078,0.000212,0.004540,0.004685,0.006024,0.008651,0.006167,0.001500,0.001537,0.001029
19960404,0.000544,0.002272,-0.000030,0.006575,0.003448,0.001770,0.002994,0.000460,-0.000429,-0.000661,0.002473,0.002655,0.000233
19960408,-0.015994,-0.011612,-0.017717,-0.009015,-0.009462,-0.012705,-0.008810,-0.013414,-0.014227,-0.013898,-0.013443,-0.012119,-0.016756
19960409,-0.000829,0.003380,-0.003182,-0.001414,-0.002812,0.002809,0.001902,0.005037,0.004508,0.007099,0.006892,0.004867,-0.002253
19960410,-0.010693,-0.000314,-0.013532,0.003018,0.000935,0.000386,0.002658,-0.000415,-0.001487,-0.003197,-0.003519,-0.003699,-0.012512
19960411,-0.005033,-0.002531,-0.003662,-0.000634,-0.000950,0.000727,-0.004542,-0.001232,-0.000926,-0.004492,-0.003337,-0.005394,-0.005255
19960412,0.008021,0.006168,0.008761,0.010211,0.001574,0.005232,0.005463,0.005629,0.005473,0.004700,0.006004,0.004317,0.008750
19960415,0.008046,0.006306,0.009078,0.004423,0.002764,0.003989,0.006609,0.006855,0.008105,0.007699,0.007667,0.008102,0.008132
19960416,0.005014,0.004429,0.003907,0.004829,0.007008,0.003097,0.003047,0.002512,0.004602,0.005455,0.003790,0.007794,0.004807
19960417,-0.004500,0.000595,-0.005256,0.000766,-0.002803,0.000703,0.000167,0.003756,0.001040,-0.000487,0.000273,-0.002818,-0.005309
19960418,0.004790,0.006817,0.003117,0.001931,0.004890,0.007407,0.006098,0.005815,0.006241,0.008980,0.008136,0.006061,0.004298
19960419,0.002396,0.004296,0.002268,0.005786,0.003624,0.002495,0.004677,0.004536,0.004473,0.004606,0.001289,0.005163,0.001993
19960422,0.005950,0.006028,0.004372,-0.003899,0.008062,0.005360,0.006173,0.006967,0.009732,0.007480,0.006440,0.007405,0.005639
19960423,0.006042,0.005936,0.005695,0.007162,0.005178,0.003052,0.005070,0.005828,0.008325,0.007057,0.006075,0.006940,0.005894
19960424,0.000204,0.003864,-0.002164,0.003330,0.003391,0.000507,0.003418,0.005030,0.005620,0.005545,0.003948,0.003273,-0.000681
19960425,0.004663,0.007274,0.004153,0.010393,0.006210,0.007930,0.005936,0.009723,0.008653,0.005266,0.006783,0.005754,0.004247
19960426,0.001817,0.006483,0.000904,0.007140,0.006120,0.009405,0.005768,0.006734,0.005363,0.006961,0.004543,0.003302,0.001137
19960429,0.001040,0.003306,0.001071,0.008948,0.003219,0.001900,0.003698,0.003724,0.005368,0.001870,0.002886,0.000054,0.000904
19960430,0.000460,0.004024,0.000015,0.004732,0.001553,0.003352,0.004365,0.006547,0.005317,0.004947,0.002379,0.000349,0.000030
19960501,0.002329,0.006460,0.000627,0.003017,0.007430,0.007723,0.007050,0.004785,0.007922,0.005859,0.005605,0.004664,0.001579
19960502,-0.015375,-0.005724,-0.017110,-0.001865,-0.000771,-0.001915,-0.005208,-0.006544,-0.008225,-0.010011,-0.011631,-0.011768,-0.016590
19960503,-0.000711,0.004977,-0.002720,0.015559,0.005086,0.003838,0.009828,0.005241,0.006225,0.004836,0.002817,0.001346,-0.001641
19960506,-0.001348,0.002116,-0.001278,0.012220,0.002015,0.002848,0.013678,-0.000243,-0.000321,-0.000226,-0.001153,0.000297,-0.001783
19960507,-0.003478,-0.001380,-0.003979,-0.001596,0.000907,-0.004968,-0.006110,-0.002897,-0.003583,-0.003828,-0.001950,-0.002848,-0.003610
19960508,0.005750,-0.000820,0.010200,-0.001097,-0.005497,-0.005111,-0.007142,-0.002442,-0.002171,-0.003166,-0.000245,-0.002154,0.007704
19960509,0.002651,0.006564,0.001039,0.006799,0.007546,0.008490,0.005051,0.005130,0.006722,0.006515,0.006552,0.006942,0.001661
19960510,0.010629,0.008459,0.010303,0.005773,0.007405,0.006998,0.007008,0.007247,0.008745,0.011211,0.010018,0.008958,0.010979
19960513,0.012823,0.006812,0.014446,0.005813,0.006498,0.006540,0.003142,0.005173,0.009393,0.007874,0.008981,0.009762,0.013825
19960514,0.007136,0.006730,0.006183,0.005193,0.004583,0.003611,0.005044,0.008624,0.008138,0.008678,0.009231,0.008016,0.006878
19960515,-0.000021,0.003384,-0.000270,0.002169,0.004288,0.003766,0.002141,0.005490,0.005765,0.001751,0.001790,0.001723,-0.000599
19960516,0.000458,0.003129,-0.000857,0.002019,0.006419,0.007599,0.007028,0.002248,0.002730,0.002316,0.001608,0.002136,-0.000027
19960517,0.005480,0.006685,0.006107,0.009177,0.010212,0.008462,0.004637,0.006312,0.008722,0.005410,0.004396,0.005495,0.005442
19960520,0.005924,0.005676,0.006339,0.009967,0.008144,0.004882,0.007287,0.006446,0.007386,0.005674,0.003923,0.004346,0.006173
19960521,-0.000341,0.001824,-0.000579,0.004501,0.003459,0.003681,0.000933,0.000174,0.003029,0.000658,0.000779,-0.000983,-0.000474
19960522,0.006080,0.005227,0.008413,0.007772,0.011758,0.006191,0.007611,0.006665,0.007147,0.002903,-0.000700,0.003275,0.006802
19960523,-0.002412,0.001555,-0.003567,0.008621,0.001190,0.002289,0.002642,0.003676,0.006513,0.002126,0.000438,-0.003174,-0.002944
19960524,0.002491,0.005934,0.003713,0.013533,0.010507,0.010563,0.004889,0.003216,0.004685,0.003636,0.002123,-0.000900,0.002722
19960528,-0.008475,-0.004445,-0.009256,-0.004852,-0.002835,-0.005838,-0.006875,-0.005617,-0.009151,-0.007748,-0.006567,-0.008483,-0.008664
19960529,-0.006369,-0.003026,-0.006397,-0.002439,0.000622,-0.003422,-0.005383,-0.005655,-0.006296,-0.008803,-0.007415,-0.005340,-0.006416
19960530,0.005152,0.004814,0.005644,0.005790,0.007480,0.005456,0.005031,0.005246,0.003518,0.003585,0.004064,0.003243,0.005504
19960531,-0.001355,0.005890,-0.003841,0.011023,0.008961,0.008153,0.006924,0.006312,0.006188,0.005092,0.004173,0.001890,-0.002618
19960603,-0.002304,-0.001911,-0.002152,-0.004269,-0.004495,-0.001398,-0.001361,-0.004931,-0.001126,0.000441,-0.001972,-0.002207,-0.002414
19960604,0.006593,0.003629,0.007309,-0.000532,0.008983,0.002881,0.003363,0.004487,0.004135,0.004460,0.002772,0.003711,0.007312
19960605,0.006874,0.004811,0.008743,0.007938,0.008607,0.004482,0.002158,0.003484,0.001779,0.002838,0.002778,0.000431,0.008148
19960606,-0.007386,-0.004247,-0.007974,-0.006545,-0.007989,-0.005785,-0.006367,-0.004611,-0.008957,-0.007215,-0.006071,-0.007242,-0.007498
19960607,-0.002097,-0.004948,0.000416,-0.005125,-0.004072,-0.006570,-0.005013,-0.003111,-0.005839,-0.009665,-0.008640,-0.006315,-0.000889
19960610,-0.000847,0.000564,-0.001708,0.001628,0.002606,-0.000636,-0.000666,-0.001611,-0.000071,0.001509,0.002534,0.000878,-0.001317
19960611,-0.001094,0.000113,-0.001770,-0.000572,-0.000916,0.000473,-0.001169,-0.000769,-0.000586,0.000422,0.000029,0.000068,-0.001354
19960612,-0.000606,0.001548,-0.002876,0.004768,0.004590,-0.002053,-0.000694,-0.001723,-0.000266,0.000537,0.001950,0.000850,-0.000947
19960613,-0.002772,-0.002693,-0.001674,-0.009314,-0.001619,-0.003220,-0.002224,-0.001512,-0.005807,-0.004894,-0.005015,-0.005133,-0.002270
19960614,-0.004141,-0.002270,-0.003099,0.005754,-0.007314,-0.003362,-0.003976,-0.002851,-0.006440,-0.005501,-0.005383,-0.003875,-0.004045
19960617,-0.001870,-0.002680,-0.001036,-0.004535,-0.001828,-0.001783,-0.005783,-0.005170,-0.007267,-0.005628,-0.002910,-0.003831,-0.001295
19960618,-0.007164,-0.009436,-0.004661,-0.009134,-0.015680,-0.016598,-0.016743,-0.014778,-0.016363,-0.015246,-0.013218,-0.009741,-0.005881
19960619,-0.001008,-0.004198,-0.000151,-0.009698,-0.006401,-0.004514,-0.002197,-0.005958,-0.005935,-0.005990,-0.006651,-0.004339,0.000027
19960620,-0.003087,-0.007291,0.000211,-0.004781,-0.007594,-0.009135,-0.008008,-0.011008,-0.009330,-0.011789,-0.011635,-0.009105,-0.001398
19960621,0.005643,0.003169,0.007159,0.004636,0.001444,0.002411,0.006319,0.003162,0.003536,0.003984,0.002405,0.001186,0.006457
19960624,0.003633,0.002033,0.003014,0.001366,0.000692,-0.000464,0.001050,0.001265,0.006154,0.006537,0.004751,0.002382,0.003660
19960625,-0.002130,-0.004747,-0.000553,-0.007961,-0.003661,-0.004089,-0.007149,-0.008147,-0.011656,-0.006395,-0.004326,-0.005053,-0.001247
19960626,-0.007862,-0.009746,-0.006118,-0.010077,-0.012093,-0.013138,-0.011151,-0.013286,-0.013263,-0.014717,-0.011323,-0.011681,-0.006828
19960627,0.005842,0.001017,0.006261,-0.001804,-0.001226,-0.004740,0.000319,-0.000949,-0.000815,0.005303,0.003928,0.007388,0.006112
19960628,0.007407,0.013954,0.003111,0.011714,0.010508,0.013279,0.010844,0.013322,0.018999,0.023946,0.020086,0.014693,0.005097
19960701,0.007609,0.003797,0.007828,0.002507,0.000951,0.001532,0.002482,0.006431,0.005698,0.003468,0.003393,0.005799,0.008312
19960702,-0.002411,-0.000651,-0.003359,0.000571,0.002150,0.000541,0.000370,0.000825,-0.000159,-0.002283,-0.001076,-0.001141,-0.002758
19960703,-0.003111,-0.001766,-0.001796,0.000622,-0.003951,-0.001293,-0.001134,-0.000388,-0.005751,-0.003848,-0.005257,-0.004866,-0.002791
19960705,-0.019582,-0.010212,-0.022249,-0.007464,-0.008801,-0.009815,-0.010822,-0.012268,-0.014936,-0.016306,-0.013223,-0.013736,-0.021017
19960708,-0.008261,-0.009266,-0.007453,-0.011974,-0.008842,-0.011114,-0.010404,-0.011163,-0.011689,-0.010204,-0.009456,-0.007960,-0.008034
19960709,0.003554,0.000784,0.003387,-0.006173,0.000573,-0.003494,0.000938,0.001757,-0.000847,0.001542,-0.000370,0.001105,0.004282
19960710,-0.001906,-0.008430,0.002001,-0.010029,-0.014182,-0.012040,-0.009398,-0.010740,-0.012927,-0.010055,-0.011227,-0.007591,-0.000052
19960711,-0.017939,-0.021125,-0.015837,-0.023890,-0.025947,-0.023172,-0.023821,-0.027904,-0.024120,-0.025428,-0.025834,-0.020811,-0.016645
19960712,0.000063,-0.000831,0.000805,0.001109,-0.000379,-0.002790,-0.002442,-0.000607,-0.003087,-0.002407,-0.003311,-0.000708,0.000497
19960715,-0.026168,-0.025241,-0.025364,-0.031784,-0.026907,-0.028404,-0.026710,-0.027553,-0.030053,-0.029819,-0.030074,-0.026926,-0.025666
19960716,-0.005379,-0.013433,-0.002271,-0.015162,-0.019436,-0.017644,-0.017662,-0.019101,-0.017170,-0.018608,-0.013671,-0.013205,-0.003106
19960717,0.014060,0.022832,0.009071,0.019445,0.022347,0.024882,0.025326,0.028348,0.026285,0.029063,0.027090,0.023852,0.011325
19960718,0.015963,0.014435,0.014967,0.010034,0.007214,0.011993,0.015092,0.016457,0.017155,0.018663,0.016460,0.017653,0.015701
19960719,-0.007259,-0.000974,-0.007505,0.003925,0.000862,0.000622,-0.002671,0.002950,-0.004076,-0.001792,-0.003437,-0.006704,-0.007971
19960722,-0.009244,-0.010266,-0.007765,-0.012818,-0.009207,-0.009522,-0.011951,-0.011389,-0.013580,-0.012130,-0.012301,-0.012221,-0.008527
19960723,-0.014118,-0.015919,-0.010887,-0.017348,-0.019219,-0.018370,-0.016414,-0.018854,-0.021103,-0.018610,-0.020240,-0.016505,-0.013163
19960724,-0.002818,-0.016076,-0.000351,-0.026863,-0.023583,-0.021622,-0.020860,-0.019455,-0.018107,-0.017552,-0.013540,-0.008802,-0.000360
19960725,0.009209,0.010802,0.007213,0.008681,0.008104,0.012204,0.011579,0.012868,0.014412,0.011819,0.015281,0.010556,0.008519
19960726,0.009106,0.009235,0.007494,0.003947,0.009681,0.007302,0.010359,0.009686,0.008790,0.010914,0.008870,0.010134,0.008954
19960729,-0.007401,-0.003716,-0.007847,0.001205,-0.009623,-0.002475,-0.005970,-0.004951,-0.004526,-0.001650,-0.004222,-0.007109,-0.007882
19960730,0.004731,-0.000128,0.006895,-0.006970,-0.003232,-0.001768,-0.001534,-0.001577,-0.001679,-0.001305,0.001577,0.001349,0.005753
19960731,0.007394,0.007409,0.007383,0.004323,0.009028,0.004456,0.006282,0.008125,0.009406,0.009878,0.007442,0.005714,0.007479
19960801,0.015413,0.007450,0.015736,-0.000848,0.003587,0.002174,0.001956,0.003114,0.008399,0.008021,0.011486,0.013440,0.016540
19960802,0.018207,0.013616,0.019184,0.010199,0.005475,0.006975,0.010915,0.011104,0.016710,0.017048,0.017908,0.016693,0.018694
19960805,-0.002568,-0.000304,-0.003411,0.001133,-0.001926,-0.004571,-0.003562,0.000393,0.003217,0.000392,0.001177,0.000709,-0.003336
19960806,0.002969,0.002333,0.003256,-0.002592,0.001863,0.004023,0.004936,0.000135,0.002440,0.001649,0.001417,0.001843,0.003241
19960807,0.004062,0.005226,0.002687,0.004094,0.000368,0.001639,0.006072,0.004166,0.008693,0.006319,0.008040,0.005255,0.003585
19960808,-0.001242,0.001626,-0.002364,0.001583,0.002699,0.005452,-0.000425,0.002580,0.000084,-0.001465,0.000262,0.000008,-0.001571
19960809,-0.002369,0.001613,-0.000740,0.000280,0.006207,0.003572,0.001204,-0.001792,-0.000442,0.000795,0.000353,-0.001755,-0.002792
19960812,0.005302,0.000253,0.005543,-0.000886,-0.002950,0.000101,-0.000886,0.001726,-0.000160,0.001220,-0.001081,0.001310,0.006429
19960813,-0.007495,-0.004189,-0.008366,-0.004300,-0.006005,-0.006523,-0.002987,-0.003808,-0.004517,-0.004349,-0.005708,-0.006430,-0.007946
19960814,0.003878,0.004276,0.002802,0.005846,0.005829,0.006459,-0.000318,0.003920,0.001256,0.003194,0.003413,0.004969,0.003861
19960815,0.001143,0.001982,0.000347,-0.005957,0.002032,-0.001457,0.001630,0.000900,0.005390,0.003270,0.003531,0.003745,0.000613
19960816,0.004323,0.004972,0.004424,0.005279,0.002508,0.004356,0.004836,0.004189,0.004064,0.003648,0.002397,0.002820,0.004613
19960819,0.001180,0.000180,0.002060,0.000847,-0.001319,-0.000725,-0.002370,-0.001529,0.000269,-0.001169,0.000394,0.000584,0.001447
19960820,-0.001032,0.000684,-0.001335,-0.005851,0.001233,0.000676,0.001240,0.000923,0.000401,-0.000334,-0.001888,0.000002,-0.001195
19960821,-0.000572,0.000708,-0.000931,0.000716,-0.000803,0.000241,0.000511,0.001105,-0.000451,-0.000353,-0.001112,-0.001358,-0.000499
19960822,0.008468,0.006382,0.008435,0.002457,0.005512,0.007740,0.005850,0.005956,0.007560,0.007683,0.008201,0.008833,0.008552
19960823,-0.003311,0.002156,-0.005442,0.000637,0.002259,-0.000073,0.002310,0.001641,0.003713,-0.000180,0.000950,0.000582,-0.004316
19960826,-0.003433,-0.001029,-0.004722,0.001657,-0.001766,-0.000617,-0.002621,-0.001061,-0.000660,-0.001377,-0.001133,-0.001178,-0.003973
19960827,0.004133,0.004506,0.003796,0.002402,0.000489,0.005267,0.004048,0.006852,0.004268,0.005348,0.006986,0.006844,0.003622
19960828,0.000350,0.004005,-0.002386,-0.001592,0.004383,0.002325,0.006712,0.003180,0.003843,0.005338,0.006240,0.005241,-0.000816
19960829,-0.008978,-0.001840,-0.011146,0.004831,-0.002926,-0.002566,-0.001867,-0.001034,-0.002735,-0.002658,-0.003725,-0.003545,-0.010379
19960830,-0.005867,0.002153,-0.008229,0.002403,0.007250,0.005955,0.002571,0.001446,0.004568,-0.000553,-0.001094,-0.003416,-0.007009
19960903,0.001607,-0.003746,0.004187,-0.004577,-0.009607,-0.007850,-0.002678,-0.004755,-0.004163,-0.001366,-0.001647,-0.002294,0.002620
19960904,0.001737,0.002210,0.001359,0.000561,-0.000697,0.001587,0.006012,0.000815,0.000092,0.002795,0.002269,0.003129,0.001537
19960905,-0.009316,-0.003965,-0.009411,-0.000493,-0.005134,-0.003252,-0.004626,-0.003487,-0.005857,-0.007636,-0.007532,-0.007875,-0.009848
19960906,0.009639,0.006742,0.009608,0.005292,0.008517,0.006077,0.007965,0.005520,0.008105,0.006060,0.008135,0.006776,0.010266
19960909,0.009556,0.003840,0.012323,0.003183,0.004955,0.004481,0.002742,0.005235,0.006076,0.006916,0.003538,0.005329,0.010649
19960910,0.000703,-0.000101,0.000075,-0.005718,-0.002193,-0.001735,-0.000131,0.000350,-0.002093,0.000072,0.002871,0.002864,0.000453
19960911,0.004259,0.001972,0.005227,0.000093,0.001937,0.002411,-0.001410,0.001194,0.001215,0.002075,0.001515,0.003329,0.004733
19960912,0.006305,0.004639,0.005800,0.006096,0.003391,0.003640,0.005514,0.003690,0.005440,0.006223,0.004140,0.005614,0.006573
19960913,0.012653,0.007017,0.013991,0.003532,0.003135,0.005868,0.005336,0.005002,0.007397,0.008208,0.009340,0.008196,0.013780
19960916,0.004973,0.002124,0.005055,0.000049,-0.003655,-0.000093,0.001482,0.003005,0.002293,0.003371,0.002731,0.005405,0.005244
19960917,-0.001055,-0.000431,-0.001521,-0.002749,-0.002240,-0.001316,-0.003638,0.000394,0.000028,0.001013,-0.000164,-0.001040,-0.001174
19960918,-0.001504,0.001311,-0.002152,0.002383,0.002812,0.002713,0.000718,-0.000881,0.000355,0.000083,0.000461,-0.001657,-0.001730
19960919,0.002011,0.001423,0.002245,-0.000835,-0.001520,0.005725,0.001569,0.000915,-0.003307,-0.001885,-0.000430,0.001928,0.002376
19960920,0.005055,0.003542,0.005886,0.003659,0.002091,-0.000136,0.001701,0.002318,0.005271,0.002620,0.004532,0.004932,0.005253
19960923,-0.001752,-0.001840,-0.000786,-0.002555,0.000245,-0.001290,-0.003199,-0.002376,-0.000199,-0.002848,-0.004305,-0.003442,-0.001412
19960924,0.000075,0.000975,-0.001267,-0.000714,-0.000111,-0.001740,0.000701,-0.000310,0.001843,0.001691,0.002358,0.002817,-0.000424
19960925,0.001839,0.002361,0.000321,-0.002838,0.000535,0.000110,0.000693,0.007016,0.002717,0.001865,0.005357,0.002886,0.001478
19960926,0.002205,0.003721,0.000044,0.002576,0.002167,0.003511,0.004127,0.003714,0.003283,0.003801,0.005083,0.002895,0.001872
19960927,0.000804,0.003254,0.000481,0.001952,0.006005,0.003370,0.003658,0.002514,0.001185,0.000604,0.003527,0.001799,0.000477
19960930,0.002126,0.002868,0.001632,0.002850,0.008341,0.004123,-0.001067,0.001870,0.002040,0.003833,0.002686,0.002715,0.001978
19961001,0.000531,-0.001910,0.002575,-0.002248,-0.006940,-0.005961,-0.004835,-0.001189,-0.003792,-0.002345,-0.004636,-0.001883,0.001370
19961002,0.007394,0.004801,0.007154,0.000235,0.003345,0.003017,0.004628,0.002814,0.004433,0.008836,0.008230,0.009589,0.007234
19961003,-0.001473,-0.000516,-0.001772,-0.000308,0.000362,0.000874,0.000977,-0.000262,-0.000531,-0.001617,-0.002888,0.000302,-0.001668
19961004,0.011026,0.004622,0.012529,0.005888,0.004478,0.001952,0.004256,0.003488,0.005359,0.004679,0.005729,0.008458,0.012119
19961007,0.001947,-0.000973,0.002737,-0.001809,-0.003506,-0.001509,-0.001403,0.000105,-0.002587,-0.001352,-0.000016,0.000330,0.002508
19961008,-0.004117,-0.001713,-0.003895,-0.003686,-0.000368,-0.002479,-0.001795,-0.003150,-0.002584,-0.003931,-0.005013,-0.005335,-0.004018
19961009,-0.004652,-0.001913,-0.005566,-0.007788,-0.001408,-0.003691,-0.001230,-0.000913,-0.002259,-0.002992,-0.002807,-0.004153,-0.004983
19961010,-0.002057,0.000923,-0.003057,0.001189,0.001405,0.002243,0.002223,0.000722,0.001832,0.000462,0.002733,0.001148,-0.002923
19961011,0.006826,0.003214,0.008710,-0.001817,0.005576,0.004533,-0.000420,0.001234,0.004464,0.004381,0.003446,0.000988,0.007942
19961014,0.004418,0.001618,0.004110,-0.005408,-0.001329,-0.001807,0.001120,0.003255,0.003281,0.001639,0.003173,0.003550,0.004766
19961015,-0.001422,-0.002670,-0.001379,-0.011159,-0.007191,-0.004879,-0.003127,-0.002436,0.000382,0.002014,-0.001377,-0.000055,-0.001651
19961016,0.000895,-0.001442,0.002619,-0.001968,-0.003423,-0.003345,-0.000979,-0.000964,-0.002757,-0.002577,-0.003612,-0.000794,0.001572
19961017,0.002519,0.000845,0.003663,0.001863,0.002236,0.001753,-0.002989,0.001531,-0.000934,-0.001136,-0.000592,0.000045,0.003193
19961018,0.003693,0.001881,0.005417,0.007716,0.002207,0.001753,-0.000382,0.002674,-0.001462,0.001697,-0.002828,0.000551,0.004604
19961021,-0.002430,-0.003399,-0.001365,-0.002383,-0.004557,-0.002860,-0.005771,-0.001417,-0.004263,-0.004759,-0.005135,-0.004697,-0.001906
19961022,-0.006109,-0.006996,-0.004621,-0.007438,-0.008313,-0.008071,-0.008890,-0.007820,-0.010657,-0.010940,-0.009472,-0.008161,-0.005416
19961023,0.000264,-0.001467,0.000991,-0.002000,-0.000917,-0.003150,-0.002719,-0.003240,-0.002483,-0.000511,0.000730,-0.000462,0.000485
19961024,-0.004381,0.001514,-0.007041,-0.002100,0.003654,0.002934,0.001068,0.000971,0.000398,0.001098,0.001345,-0.000930,-0.005481
19961025,-0.001838,0.000130,-0.001951,0.002067,0.003934,-0.000943,-0.002935,-0.001042,-0.000384,-0.001285,0.000396,-0.000966,-0.002123
19961028,-0.005610,-0.005332,-0.005222,-0.003898,-0.004470,-0.004259,-0.005362,-0.005645,-0.006560,-0.006527,-0.009292,-0.008384,-0.005072
19961029,0.002459,-0.005919,0.006081,-0.010616,-0.008365,-0.005560,-0.006076,-0.008002,-0.007218,-0.005534,-0.008443,-0.005169,0.004584
19961030,-0.000005,-0.000308,-0.000855,-0.002593,-0.005047,-0.003194,-0.001083,0.000081,0.001417,0.000086,-0.000132,-0.000024,0.000014
19961031,0.006197,0.004866,0.006235,0.004291,0.002354,0.005979,0.004269,0.002834,0.005539,0.006054,0.009013,0.005809,0.006185
19961101,-0.001558,-0.000895,-0.002127,-0.000323,-0.004600,-0.003356,-0.003557,-0.004268,-0.003182,-0.001300,-0.002941,-0.001600,-0.001399
19961104,0.002856,-0.002901,0.004206,-0.004492,-0.006761,-0.006568,-0.003525,-0.006380,-0.001916,-0.002127,-0.001667,0.000352,0.003847
19961105,0.008582,0.000769,0.010485,-0.003964,-0.000808,0.002420,0.000639,0.001758,-0.001369,-0.002000,-0.001310,0.002099,0.010529
19961106,0.013691,0.005528,0.014633,0.000659,0.005007,0.002350,0.004655,0.005391,0.007872,0.005268,0.007292,0.009759,0.015065
19961107,0.004104,0.003061,0.004223,0.001749,-0.004643,0.003032,0.003925,0.002519,0.006087,0.006528,0.002655,0.004105,0.004115
19961108,0.003755,0.002512,0.004356,-0.001261,0.001430,0.003974,0.001826,0.000917,0.003120,0.001127,-0.000791,0.002834,0.004231
19961111,0.002012,0.002015,0.001437,0.000753,0.001254,0.000046,0.000314,0.001862,0.003879,0.001473,0.002587,0.003584,0.001820
19961112,-0.001739,-0.000288,-0.003156,-0.003866,-0.000306,-0.003634,0.000491,-0.002531,-0.001639,0.000027,0.000968,0.001525,-0.002290
